sample_id,audio_path,reference,reference_normalized,prediction_raw,prediction_normalized,wer_raw,cer_raw,wer_normalized,cer_normalized,processing_time
888,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42007\IISc_RESPIN_hi_D2_42007_207241_F_AGRI_407878_40954935.wav,गेहूँ में पहली सिंचाई कितने दिन बाद की जाती है ?,गेहूँ में पहली सिंचाई कितने दिन बाद की जाती है ?,गेहुन में पहली सीचाई कितने दिन बाद खी जाहती है,गेहुन में पहली सीचाई कितने दिन बाद खी जाहती है,45.45454545,16.66666667,45.45454545,16.66666667,0.123720884
889,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42007\IISc_RESPIN_hi_D2_42007_207241_F_BANK_408529_40954938.wav,बैंक खाते के माध्यम से बिजली का बिल कैसे भरें ?,बैंक खाते के माध्यम से बिजली का बिल कैसे भरें ?,बहन खाहते किइमादियम से बिजली का बिल कैसे भरड़े,बहन खाहते किइमादियम से बिजली का बिल कैसे भरड़े,54.54545455,25.53191489,54.54545455,25.53191489,0.121728659
890,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42007\IISc_RESPIN_hi_D2_42007_207241_F_BANK_408589_40954948.wav,खाता खोलने के लिए कम से कम कितनी उम्र होनी चाहिए ?,खाता खोलने के लिए कम से कम कितनी उम्र होनी चाहिए ?,खाता खोलने के लिए कम सेक्म कितनी उमड़ होनी चाहजा,खाता खोलने के लिए कम सेक्म कितनी उमड़ होनी चाहजा,41.66666667,16,41.66666667,16,0.146228313
891,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42007\IISc_RESPIN_hi_D2_42007_207241_F_BANK_408469_40954952.wav,क्या मुझे एक हजार रुपये मासिक का ऋण मिल सकता है ?,क्या मुझे एक हजार रुपये मासिक का ऋण मिल सकता है ?,क्या मुझे एक खजा रुपहएमान से काल रेड़ मेल सकता है,क्या मुझे एक खजा रुपहएमान से काल रेड़ मेल सकता है,58.33333333,32.65306122,58.33333333,34.69387755,0.125317335
892,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42007\IISc_RESPIN_hi_D2_42007_207241_F_BANK_408352_40954956.wav,कृषि ऋण कैसे चुकाएँ ?,कृषि ऋण कैसे चुकाएँ ?,खरीसी रुड़ कैसे चूका आएन,खरीसी रुड़ कैसे चूका आएन,80,61.9047619,80,66.66666667,0.101571321
893,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42501\IISc_RESPIN_hi_D2_42501_207241_M_BANK_406342_41186100.wav,विनियमन को बैंकिंग कंपनी अधिनियम उन्नीसो उनन्चास के रूप में पारित किया,विनियमन को बैंकिंग कंपनी अधिनियम उन्नीसो उनन्चास के रूप में पारित किया,बिनही य मन को बहंकिन कम्पनी अदिनियम उननी सो उन चाहसके रुप में पारीत किया,बिनही य मन को बहंकिन कम्पनी अदिनियम उननी सो उन चाहसके रुप में पारीत किया,100,27.14285714,100,27.14285714,0.119878531
894,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42501\IISc_RESPIN_hi_D2_42501_207241_M_BANK_406291_41188324.wav,कर्ज के पूर्व ऋणदाता तथा प्राप्तकर्ता को ऋण के पुनर्भुगतान तरीके पर सहमत होना चाहिये,कर्ज के पूर्व ऋणदाता तथा प्राप्तकर्ता को ऋण के पुनर्भुगतान तरीके पर सहमत होना चाहिये,खरछके पूर रंदा था थ थ परात करता ोरन के फूल बुकता मथड़ि के पर सेहम थोना चाईीं है,खरछके पूर रंदा था थ थ परात करता ोरन के फूल बुकता मथड़ि के पर सेहम थोना चाईीं है,113.3333333,52.38095238,113.3333333,53.57142857,0.144845724
895,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42501\IISc_RESPIN_hi_D2_42501_207241_M_BANK_406499_41189303.wav,धारक की मृत्यु होने की स्थिति में भी क्षतिपूर्ति करती है,धारक की मृत्यु होने की स्थिति में भी क्षतिपूर्ति करती है,दार की मेती होने केस्तेती मे भी शाती पूर ती करती है,दार की मेती होने केस्तेती मे भी शाती पूर ती करती है,72.72727273,33.92857143,72.72727273,33.92857143,0.09926033
896,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42501\IISc_RESPIN_hi_D2_42501_207241_M_AGRI_405254_41189496.wav,"सुअर की नस्लों में बड़ा सफ़ेद सूअर , लैंडरेस सूअर , डिओरॉक सूअर आदि आते है","सुअर की नस्लों में बड़ा सफ़ेद सूअर , लैंडरेस सूअर , डिओरॉक सूअर आदि आते है",सुहर की नछलो में बड़ा सकफे सुह लेंट रे सु डि औो राक सुव राती आते है,सुहर की नछलो में बड़ा सकफे सुह लेंट रे सु डि औो राक सुव राती आते है,75,44.44444444,75,43.24324324,0.147270918
897,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42501\IISc_RESPIN_hi_D2_42501_207241_M_AGRI_406288_41189855.wav,प्रीतम तुम सचेत रहना अप्रैल से अक्टूबर के बीच चावल में घुन लग सकता है,प्रीतम तुम सचेत रहना अप्रैल से अक्टूबर के बीच चावल में घुन लग सकता है,बीतम तुम सजीत रहना अपहल सेक टू हर के भी चावल में गुनललक सकता है,बीतम तुम सजीत रहना अपहल सेक टू हर के भी चावल में गुनललक सकता है,60,26.08695652,60,26.08695652,0.11874938
898,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42510\IISc_RESPIN_hi_D2_42510_207241_M_BANK_404447_41207117.wav,रघुवीर ने अपना सैलरी खाता येस बैंक में खुलवाया,रघुवीर ने अपना सैलरी खाता येस बैंक में खुलवाया,रग भीर ने अपना सेलरि खहता यहस पहन में कुलवाया,रग भीर ने अपना सेलरि खहता यहस पहन में कुलवाया,77.77777778,26.08695652,77.77777778,26.08695652,0.152932405
899,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42510\IISc_RESPIN_hi_D2_42510_207241_M_BANK_406320_41207468.wav,हम किन किन वस्तुओं का जी.ए.पी बीमा करवा सकते हैं ?,हम किन किन वस्तुओं का जी.ए.पी बीमा करवा सकते हैं ?,हम किन किन वस्तुवो का जी एक पी टड़िमा करवाज़ सकते है,हम किन किन वस्तुवो का जी एक पी टड़िमा करवाज़ सकते है,72.72727273,24,72.72727273,28,0.169440985
900,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42510\IISc_RESPIN_hi_D2_42510_207241_M_BANK_406555_41208097.wav,"स्टेट बैंक ऑफ इंडिया वित्तीय सेवा सांविधिक निकाय है जिसका मुख्यालय मुंबई , महाराष्ट्र में है","स्टेट बैंक ऑफ इंडिया वित्तीय सेवा सांविधिक निकाय है जिसका मुख्यालय मुंबई , महाराष्ट्र में है",इश्टेड़ पहंक औप इन्नडियाँ वि तिसेहवा सावी दिनी काए हैए ज़स्कम क्याले बमबाई मा राछट मे है,इश्टेड़ पहंक औप इन्नडियाँ वि तिसेहवा सावी दिनी काए हैए ज़स्कम क्याले बमबाई मा राछट मे है,100,52.17391304,100,52.17391304,0.272349119
901,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42510\IISc_RESPIN_hi_D2_42510_207241_M_AGRI_404502_41214819.wav,पशु किसान क्रेडिट कार्ड अपने नजदीकी बैंक में जाकर हरियाणा निवासी बनवा सकते हैं,पशु किसान क्रेडिट कार्ड अपने नजदीकी बैंक में जाकर हरियाणा निवासी बनवा सकते हैं,बसु किशानक रेडिट काल अपने नजदी कि बहंक मे जा कर हरियाना निवाँ सी बनवाश सकते हैँ,बसु किशानक रेडिट काल अपने नजदी कि बहंक मे जा कर हरियाना निवाँ सी बनवाश सकते हैँ,107.1428571,23.07692308,107.1428571,23.07692308,0.274180651
902,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42510\IISc_RESPIN_hi_D2_42510_207241_M_BANK_404365_41214843.wav,सर्वोत्तम प्रयास सिंडिकेशन का श्रेय बाजार के उतार चढ़ाव पर छोड़ दिया जाता है,सर्वोत्तम प्रयास सिंडिकेशन का श्रेय बाजार के उतार चढ़ाव पर छोड़ दिया जाता है,शरहो तम परेास सीड़ी के सन का शरे बज़ार के हो तार छड़ाऔ पर छोड़ दिया जाता  है,शरहो तम परेास सीड़ी के सन का शरे बज़ार के हो तार छड़ाऔ पर छोड़ दिया जाता है,78.57142857,32.43243243,78.57142857,31.57894737,0.216629744
903,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42510\IISc_RESPIN_hi_D2_42510_207241_M_AGRI_406417_41217832.wav,बाजरा पाचन क्रिया से संबंधित रोगों को दूर करने में मदद करता है,बाजरा पाचन क्रिया से संबंधित रोगों को दूर करने में मदद करता है,बाज रा पाशन किरियाँ से समदिथत रोगों को दूर करने में मदत करता है,बाज रा पाशन किरियाँ से समदिथत रोगों को दूर करने में मदत करता है,46.15384615,16.12903226,46.15384615,16.12903226,0.172181845
904,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42510\IISc_RESPIN_hi_D2_42510_207241_M_BANK_404434_41220675.wav,मेरे आसपास के सभी बैंक कर्रेंट अकाउंट की सुविधा प्रदान कर रहे है,मेरे आसपास के सभी बैंक कर्रेंट अकाउंट की सुविधा प्रदान कर रहे है,मेरे आ पास के सभी बहन करिंट हअखान की सुईदा परदान कर रहही है,मेरे आ पास के सभी बहन करिंट हअखान की सुईदा परदान कर रहही है,61.53846154,28.125,61.53846154,28.125,0.165068388
905,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42514\IISc_RESPIN_hi_D2_42514_207241_F_BANK_406416_41190861.wav,शेयर मार्केट में अवांछित नुकसान से बचना ही बचाव कहलाता है,शेयर मार्केट में अवांछित नुकसान से बचना ही बचाव कहलाता है,शेर मारकेट मे आवाध छित नुक सान से बचना ही बचचाऔ कहलाता है,शेर मारकेट मे आवाध छित नुक सान से बचना ही बचचाऔ कहलाता है,72.72727273,15.78947368,72.72727273,15.78947368,0.224748135
906,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42514\IISc_RESPIN_hi_D2_42514_207241_F_BANK_406499_41190875.wav,धारक की मृत्यु होने की स्थिति में भी क्षतिपूर्ति करती है,धारक की मृत्यु होने की स्थिति में भी क्षतिपूर्ति करती है,दारक कि मरतुहों ने की स्थीत मे भी छत पूर ती करती है,दारक कि मरतुहों ने की स्थीत मे भी छत पूर ती करती है,81.81818182,30.35714286,81.81818182,30.35714286,0.16506815
907,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42514\IISc_RESPIN_hi_D2_42514_207241_F_BANK_404467_41192575.wav,ओपरा विनफ्रे शो हली बार सत्रह फरवरी दो हजार छह को प्रसारित किया गया था,ओपरा विनफ्रे शो हली बार सत्रह फरवरी दो हजार छह को प्रसारित किया गया था,औपरा बिन्परेर सो हली बार हम सकथरा परवरे दोहज़जार छेक को परसारित खिया गया आता है,औपरा बिन्परेर सो हली बार हम सकथरा परवरे दोहज़जार छेक को परसारित खिया गया आता है,80,35.71428571,80,37.14285714,0.27828145
908,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42514\IISc_RESPIN_hi_D2_42514_207241_F_BANK_404399_41196944.wav,राजनीतिक बॉर्डर के माध्यम से जो सामान आयात या निर्यात होता है उस पर जो कर लगता है उसे टैरिफ कहते हैं,राजनीतिक बॉर्डर के माध्यम से जो सामान आयात या निर्यात होता है उस पर जो कर लगता है उसे टैरिफ कहते हैं,राज नी थिक पाड़र के मातिम से ज़ो समान आयाथ या नियात होता है औसपर चों कर लगता है है उसे टहहरिपकहेते है,राज नी थिक पाड़र के मातिम से ज़ो समान आयाथ या नियात होता है औसपर चों कर लगता है है उसे टहहरिपकहेते है,72.72727273,29,72.72727273,29,0.480416775
909,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42514\IISc_RESPIN_hi_D2_42514_207241_F_AGRI_406296_41196967.wav,माचिस उद्योग में पॉपुलर की लकड़ी का उपयोग सबसे अधिक होता है,माचिस उद्योग में पॉपुलर की लकड़ी का उपयोग सबसे अधिक होता है,मा्च सु दोक में पापुलर की लकड़ी का हउपियोंक सबसे आदिल खोता है,मा्च सु दोक में पापुलर की लकड़ी का हउपियोंक सबसे आदिल खोता है,58.33333333,27.5862069,58.33333333,27.11864407,0.181516647
910,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42514\IISc_RESPIN_hi_D2_42514_207241_F_BANK_406320_41200449.wav,हम किन किन वस्तुओं का जी.ए.पी बीमा करवा सकते हैं ?,हम किन किन वस्तुओं का जी.ए.पी बीमा करवा सकते हैं ?,हम किनकिन वस्थो का जी एक पी बिमा करवाज़ सकते है,हम किनकिन वस्थो का जी एक पी बिमा करवाज़ सकते है,90.90909091,26,90.90909091,28,0.206232786
911,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42514\IISc_RESPIN_hi_D2_42514_207241_F_AGRI_406288_41200858.wav,प्रीतम तुम सचेत रहना अप्रैल से अक्टूबर के बीच चावल में घुन लग सकता है,प्रीतम तुम सचेत रहना अप्रैल से अक्टूबर के बीच चावल में घुन लग सकता है,प्ीतम तुम साचेत रहना अपरड़हल से अकतू भर के बीच चावल में गुन लग सकता है,प्ीतम तुम साचेत रहना अपरड़हल से अकतू भर के बीच चावल में गुन लग सकता है,40,14.49275362,40,15.94202899,0.267201662
912,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42518\IISc_RESPIN_hi_D2_42518_207241_F_BANK_406427_41219124.wav,भारतीय सेना बजट में अधिकांश खर्च महत्वपूर्ण हथियारों और गोला बारूद के लिए भी होता है,भारतीय सेना बजट में अधिकांश खर्च महत्वपूर्ण हथियारों और गोला बारूद के लिए भी होता है,हारती सेना बज़ट में अआदिकानस खरच महात पोड़ हथियारो और गोला बारूत के लिए भी होता है,हारती सेना बज़ट में अआदिकानस खरच महात पोड़ हथियारो और गोला बारूत के लिए भी होता है,50,20.23809524,50,20.23809524,0.222355843
913,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42518\IISc_RESPIN_hi_D2_42518_207241_F_BANK_406334_41219722.wav,मॉडिफाइड इंटरनल रेट ऑफ रिटर्न का उपयोग करके वित्तीय संकट का समाधान ढूंढा जाता है,मॉडिफाइड इंटरनल रेट ऑफ रिटर्न का उपयोग करके वित्तीय संकट का समाधान ढूंढा जाता है,मोड़ी पाड़ इन्टर नल रेट औप रिटण का उपियों कर के बिच्तियों संकट का समादान धूड़हा जाता है,मोड़ी पाड़ इन्टर नल रेट औप रिटण का उपियों कर के बिच्तियों संकट का समादान धूड़हा जाता है,80,33.75,80,35,0.22305274
914,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42518\IISc_RESPIN_hi_D2_42518_207241_F_AGRI_405990_41220089.wav,महाराजा रणजीत सिंह के बारे में कश्मीरी स्त्रोत से पता चलता है,महाराजा रणजीत सिंह के बारे में कश्मीरी स्त्रोत से पता चलता है,महा राजा  रड़जी सीनके बारे में कसमीरी सरोत से पता चलता है,महा राजा रड़जी सीनके बारे में कसमीरी सरोत से पता चलता है,50,21.31147541,50,21.31147541,0.160357475
915,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42518\IISc_RESPIN_hi_D2_42518_207241_F_AGRI_404455_41220135.wav,रोहण ने बताया कि वह प्रकृति में जल वितरण के बारे में एक आलेख लिख रहा है,रोहण ने बताया कि वह प्रकृति में जल वितरण के बारे में एक आलेख लिख रहा है,रुहन ने बताया कि वा परकखरती में जल बितरट के बारे में ए का आलेक लिक रहा है,रुहन ने बताया कि वा परकखरती में जल बितरट के बारे में ए का आलेक लिक रहा है,47.05882353,18.30985915,47.05882353,18.30985915,0.212992668
916,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42518\IISc_RESPIN_hi_D2_42518_207241_F_BANK_404433_41220343.wav,राजेश ने पीयर टू पीयर लेंडिंग को यूट्यूब पर आसानी से समझा,राजेश ने पीयर टू पीयर लेंडिंग को यूट्यूब पर आसानी से समझा,राजेउसने पियर टू पिया लेनडिन को यूँ टू पर आसानी से समज़ा,राजेउसने पियर टू पिया लेनडिन को यूँ टू पर आसानी से समज़ा,66.66666667,22.80701754,66.66666667,24.56140351,0.149224281
917,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42518\IISc_RESPIN_hi_D2_42518_207241_F_AGRI_405291_41220534.wav,दो हजार बीस में ग्रीन कॉफी बीन्स का विश्व उत्पादन एक सौ पिछत्तर करोड़ किलोग्राम बैग था,दो हजार बीस में ग्रीन कॉफी बीन्स का विश्व उत्पादन एक सौ पिछत्तर करोड़ किलोग्राम बैग था,दो हज़ार बीस में वीन कोफी बींस का भिस उतपादन एक सो पीछाथर करोर किलोगराम भहगथा,दो हज़ार बीस में वीन कोफी बींस का भिस उतपादन एक सो पीछाथर करोर किलोगराम भहगथा,70.58823529,25.88235294,70.58823529,26.74418605,0.219091654
918,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42518\IISc_RESPIN_hi_D2_42518_207241_F_AGRI_405038_41220750.wav,क्या आप जानते है उच्च अस्थिरता वाले नेमाटीसाइड व्यापक स्पेक्ट्रम जहरीले होते है,क्या आप जानते है उच्च अस्थिरता वाले नेमाटीसाइड व्यापक स्पेक्ट्रम जहरीले होते है,क्या आप जानते है उछ अज़ खिरता भाले नेमाटी साईड़ब्ब्या पक स्पेटरम जहरी ले होते है,क्या आप जानते है उछ अज़ खिरता भाले नेमाटी साईड़ब्ब्या पक स्पेटरम जहरी ले होते है,76.92307692,22.78481013,76.92307692,24.05063291,0.22054863
919,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42518\IISc_RESPIN_hi_D2_42518_207241_F_AGRI_406993_41221166.wav,"भैंसों की भदावरी , मेहसाना , नागपुरी , मुर्राह , पंढरपुरी आदि प्रजाति मिलती है","भैंसों की भदावरी , मेहसाना , नागपुरी , मुर्राह , पंढरपुरी आदि प्रजाति मिलती है",बहंसों की बादा वरी में हँसाना नाक पूुरी मरराह पंडहर पुरी आज परज़ाती मिलती हैँ,बहंसों की बादा वरी में हँसाना नाक पूुरी मरराह पंडहर पुरी आज परज़ाती मिलती हैँ,86.66666667,38.46153846,86.66666667,38.46153846,0.222316742
920,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\42518\IISc_RESPIN_hi_D2_42518_207241_F_BANK_406317_41221324.wav,"विनिमय के माध्यम में एक सुसंगत आंतरिक मूल्य , विनिमेय और विश्वसनीय होना चाहिए","विनिमय के माध्यम में एक सुसंगत आंतरिक मूल्य , विनिमेय और विश्वसनीय होना चाहिए",भिनीम के मादम में एक सुशंगात आनथारिक मूल विनमें और बिस्सों सनिय होना चाहईीै,भिनीम के मादम में एक सुशंगात आनथारिक मूल विनमें और बिस्सों सनिय होना चाहईीै,71.42857143,35.06493506,71.42857143,35.06493506,0.224647045
921,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\40175\IISc_RESPIN_hi_D3_40175_210430_F_BANK_409300_40079809.wav,क्या डेविड कार्ड ब्लॉक होने के बाद अगर खाते से पैसे निकले तो बैंक की जिम्मेदारी होती है ?,क्या डेविड कार्ड ब्लॉक होने के बाद अगर खाते से पैसे निकले तो बैंक की जिम्मेदारी होती है ?,क्या डेवट काड़ बलाक होने के बात अगर खाते से पहसे निकले तो बक की जमेदारी हुती है,क्या डेवट काड़ बलाक होने के बात अगर खाते से पहसे निकले तो बक की जमेदारी हुती है,47.36842105,19.1011236,47.36842105,19.1011236,0.312161446
922,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\40175\IISc_RESPIN_hi_D3_40175_210430_F_AGRI_409180_40079824.wav,बलुई मिट्टी में धान की रोपाई कैसे की जाती है ?,बलुई मिट्टी में धान की रोपाई कैसे की जाती है ?,ीबलुई मिटी मेदान की रोपाई कैसे की जाहती हैी,ीबलुई मिटी मेदान की रोपाई कैसे की जाहती हैी,63.63636364,19.56521739,63.63636364,19.56521739,0.161471844
923,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\40175\IISc_RESPIN_hi_D3_40175_210430_F_BANK_409355_40093665.wav,हम व्यापार के लिए ऋण कैसे ले सकते हैं ?,हम व्यापार के लिए ऋण कैसे ले सकते हैं ?,हम बया पार के लिए डड़ का शिले सकते है,हम बया पार के लिए डड़ का शिले सकते है,70,30.76923077,70,33.33333333,0.152457714
924,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\40175\IISc_RESPIN_hi_D3_40175_210430_F_BANK_409531_40093671.wav,क्या हम इंटरनेट बैंकिंग के माध्यम से ए.टी.एम कार्ड को बंद करा सकते हैं ?,क्या हम इंटरनेट बैंकिंग के माध्यम से ए.टी.एम कार्ड को बंद करा सकते हैं ?,खीक्या हम इंटोनेट बाएंटिन किमा दिन सेएटियाो काड़ को बंत करा सकते हैखी,खीक्या हम इंटोनेट बाएंटिन किमा दिन सेएटियाो काड़ को बंत करा सकते हैखी,73.33333333,37.5,73.33333333,37.5,0.16164422
925,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\40175\IISc_RESPIN_hi_D3_40175_210430_F_BANK_409519_40094928.wav,किन किन चीजों पर ऋण लिया जा सकता है ?,किन किन चीजों पर ऋण लिया जा सकता है ?,खीकिन कीन चीजों पर रिड़ लियाँ जा सकता हैथखी,खीकिन कीन चीजों पर रिड़ लियाँ जा सकता हैथखी,60,27.02702703,60,29.72972973,0.12847209
926,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\40175\IISc_RESPIN_hi_D3_40175_210430_F_BANK_409744_40100015.wav,अच्छा सिबिल अंक क्या है ?,अच्छा सिबिल अंक क्या है ?,खीअच्चा सिभिल अंक क्या हैी,खीअच्चा सिभिल अंक क्या हैी,66.66666667,24,66.66666667,24,0.102127075
927,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\40175\IISc_RESPIN_hi_D3_40175_210430_F_AGRI_410694_40101482.wav,खेती में कृषि लाइसेंस का क्या महत्व है ?,खेती में कृषि लाइसेंस का क्या महत्व है ?,खेती मे कोर से इलाईसंस का क्या महतव हैी,खेती मे कोर से इलाईसंस का क्या महतव हैी,77.77777778,30,77.77777778,30,0.149718046
928,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\40175\IISc_RESPIN_hi_D3_40175_210430_F_AGRI_411526_40102840.wav,लौकी कई तरह के स्वास्थ्य लाभ प्रदान करती है,लौकी कई तरह के स्वास्थ्य लाभ प्रदान करती है,लोकि कहई थरह के सास थिलाब पड़दान करती है,लोकि कहई थरह के सास थिलाब पड़दान करती है,66.66666667,30.23255814,66.66666667,30.23255814,0.11654067
929,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\40175\IISc_RESPIN_hi_D3_40175_210430_F_BANK_411318_40102851.wav,ओवर इंवेस्टिंग एक परिसंपत्ति में अधिक निवेश करने की प्रथा को संदर्भित करता है,ओवर इंवेस्टिंग एक परिसंपत्ति में अधिक निवेश करने की प्रथा को संदर्भित करता है,औवर इभंस्टी एक पर सम्पती मे अदेक निवे स्करने की परथा को संदर भिर करता है,औवर इभंस्टी एक पर सम्पती मे अदेक निवे स्करने की परथा को संदर भिर करता है,78.57142857,28.57142857,78.57142857,28.57142857,0.262292385
930,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\40175\IISc_RESPIN_hi_D3_40175_210430_F_AGRI_412599_40103607.wav,पानी सभी प्राणियों और वनस्पतियों के जीवन का आधार है,पानी सभी प्राणियों और वनस्पतियों के जीवन का आधार है,खीपानी सभी पराड़ियों और बनस पतियों के जीबन कहादहा हैहै,खीपानी सभी पराड़ियों और बनस पतियों के जीबन कहादहा हैहै,80,27.45098039,80,29.41176471,0.14490056
931,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\40175\IISc_RESPIN_hi_D3_40175_210430_F_AGRI_412431_40103616.wav,प्लमेरिया के फूल रात में एक मीठी महक देते हैं,प्लमेरिया के फूल रात में एक मीठी महक देते हैं,खीकलो मेरिया के फूल रात मैं एक मे ठटी महे देरते हैँगी,खीकलो मेरिया के फूल रात मैं एक मे ठटी महे देरते हैँगी,80,31.11111111,80,31.11111111,0.120117664
932,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\40175\IISc_RESPIN_hi_D3_40175_210430_F_BANK_410389_40105215.wav,अकाउंट मैनेजमेंट के जरिये आप किसी खाते को यू.पी.आई से जोड़ सकते हैं,अकाउंट मैनेजमेंट के जरिये आप किसी खाते को यू.पी.आई से जोड़ सकते हैं,खीअकाउंट मनेज़मेट के जरिये आप कि से कहाते को यो पियाई से ज़ोर सकते हैती,खीअकाउंट मनेज़मेट के जरिये आप कि से कहाते को यो पियाई से ज़ोर सकते हैती,69.23076923,27.27272727,69.23076923,28.35820896,0.179494143
933,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\40175\IISc_RESPIN_hi_D3_40175_210430_F_AGRI_411358_40105230.wav,मेरे अनन्नास की खेती येलो डॉट नामक वायरस से बर्बाद हो गई,मेरे अनन्नास की खेती येलो डॉट नामक वायरस से बर्बाद हो गई,मेरे अन्नास के खेहेती यह लो डोड़ना मक भारस से बरभाज़ हो गयईथी,मेरे अन्नास के खेहेती यह लो डोड़ना मक भारस से बरभाज़ हो गयईथी,83.33333333,32.14285714,83.33333333,33.92857143,0.162624836
934,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\40184\IISc_RESPIN_hi_D3_40184_210430_M_BANK_409591_40030354.wav,क्या मुझे कपड़े की दुकान के लिए ऋण मिल सकता है ?,क्या मुझे कपड़े की दुकान के लिए ऋण मिल सकता है ?,क्या मुझे कपड़े की दुखान खेलिे डुड़ मिर सकता है,क्या मुझे कपड़े की दुखान खेलिे डुड़ मिर सकता है,50,21.27659574,50,22.91666667,0.115516663
935,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\40184\IISc_RESPIN_hi_D3_40184_210430_M_BANK_409474_40033042.wav,बीमा का दावा कैसे किया जा सकता है ?,बीमा का दावा कैसे किया जा सकता है ?,बिीमा का दावा कैसे किया जा सकता है,बिीमा का दावा कैसे किया जा सकता है,22.22222222,8.571428571,22.22222222,8.571428571,0.110131741
936,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\40184\IISc_RESPIN_hi_D3_40184_210430_M_AGRI_408684_40033106.wav,गेहूँ में कितनी मात्रा में खाद डाली जाती है ?,गेहूँ में कितनी मात्रा में खाद डाली जाती है ?,यहो मैं कितनी मातरा मैं खाद रहड़ी जाहती है,यहो मैं कितनी मातरा मैं खाद रहड़ी जाहती है,70,28.88888889,70,31.11111111,0.112159014
937,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\40184\IISc_RESPIN_hi_D3_40184_210430_M_BANK_409578_40033133.wav,क्या फोन पे द्वारा पैसे भेजे जा सकते हैं ?,क्या फोन पे द्वारा पैसे भेजे जा सकते हैं ?,उसहे क्या बोन पे दोरा पैसे बैज़ी जा सुटते हैहै,उसहे क्या बोन पे दोरा पैसे बैज़ी जा सुटते हैहै,70,42.85714286,70,42.85714286,0.098664999
938,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\40184\IISc_RESPIN_hi_D3_40184_210430_M_BANK_409650_40033136.wav,मेरा पासबुक खो गया है नया पासबुक कैसे प्राप्त करें ?,मेरा पासबुक खो गया है नया पासबुक कैसे प्राप्त करें ?,मेरा पास बुक   खो गया है नयाँ पास गु कैसे परा तकरेहै,मेरा पास बुक खो गया है नयाँ पास गु कैसे परा तकरेहै,72.72727273,26.92307692,72.72727273,23.07692308,0.130973339
